0.00000,-2.02633e-10,9.73852e-06,0.0110244,0.129839,0.290857,0.330254,0.392063,0.413241,0.445506,0.00000,0.00000,0.00000,1.28377e-08,0.000874486,0.0546335,0.100883,0.216721,0.268001,0.354922
0.00000,-2.02027e-10,1.11004e-05,0.0101044,0.125308,0.287345,0.327398,0.390524,0.412129,0.444807,0.00000,0.00000,0.00000,1.37863e-08,0.000770419,0.0514798,0.0966422,0.212312,0.264136,0.352291
0.00000,-1.57237e-10,5.33398e-06,0.00886990,0.120960,0.283808,0.324335,0.388316,0.410377,0.444068,0.00000,0.00000,0.00000,5.82564e-09,0.000630361,0.0482902,0.0924570,0.207931,0.260202,0.349570
0.00000,-1.15600e-10,5.94205e-06,0.00811119,0.116639,0.280362,0.321534,0.386485,0.408716,0.442460,0.00000,0.00000,0.00000,6.18173e-09,0.000555140,0.0454384,0.0884711,0.203604,0.256369,0.346840
0.00000,-3.34690e-11,2.93516e-06,0.00711835,0.112509,0.276839,0.318510,0.384646,0.407460,0.442121,0.00000,0.00000,0.00000,2.50610e-09,0.000452928,0.0425494,0.0845456,0.199327,0.252504,0.344172
0.00000,9.29807e-11,3.18245e-06,0.00649642,0.108403,0.273426,0.315662,0.382543,0.405568,0.440763,0.00000,0.00000,0.00000,2.70123e-09,0.000399043,0.0399812,0.0808106,0.195082,0.248698,0.341480
0.00000,1.98611e-10,1.61588e-06,0.00569344,0.104466,0.269946,0.312725,0.380795,0.404216,0.439703,0.00000,0.00000,0.00000,1.06881e-09,0.000324357,0.0373733,0.0771400,0.190914,0.244902,0.338756
0.00000,3.07792e-10,1.71474e-06,0.00519352,0.100597,0.266550,0.309838,0.378807,0.402682,0.439166,0.00000,0.00000,0.00000,1.24263e-09,0.000286106,0.0350702,0.0736503,0.186752,0.241132,0.336149
0.00000,4.23765e-10,8.88484e-07,0.00453784,0.0968308,0.263118,0.306943,0.376828,0.400896,0.437565,0.00000,0.00000,0.00000,5.31292e-10,0.000231453,0.0327246,0.0702289,0.182696,0.237398,0.333390
0.00000,5.26171e-10,9.30288e-07,0.00413776,0.0931818,0.259749,0.304084,0.375093,0.399688,0.437078,0.00000,0.00000,0.00000,7.17921e-10,0.000204508,0.0306673,0.0669774,0.178622,0.233674,0.330799
0.00000,6.17201e-10,4.88046e-07,0.00360475,0.0896058,0.256352,0.301172,0.372958,0.397821,0.435904,0.00000,0.00000,0.00000,4.24055e-10,0.000164468,0.0285654,0.0637978,0.174679,0.230000,0.328087
0.00000,7.10886e-10,5.07832e-07,0.00328476,0.0861570,0.253023,0.298369,0.371245,0.396446,0.434740,0.00000,0.00000,0.00000,5.51254e-10,0.000145566,0.0267329,0.0607757,0.170696,0.226323,0.325456
0.00000,7.37738e-10,2.67222e-07,0.00284840,0.0827632,0.249653,0.295445,0.369227,0.394903,0.434180,0.00000,0.00000,0.00000,4.31193e-10,0.000116184,0.0248546,0.0578269,0.166864,0.222711,0.322805
0.00000,7.08797e-10,2.78774e-07,0.00260004,0.0795311,0.246370,0.292673,0.367339,0.393209,0.432734,0.00000,0.00000,0.00000,4.68605e-10,0.000102947,0.0232245,0.0550230,0.162977,0.219082,0.320161
0.00000,6.22060e-10,1.46101e-07,0.00224407,0.0763257,0.243036,0.289777,0.365493,0.391857,0.432022,0.00000,0.00000,0.00000,3.82483e-10,8.12799e-05,0.0215473,0.0522889,0.159253,0.215535,0.317524
0.00000,4.89722e-10,1.53225e-07,0.00204775,0.0732791,0.239784,0.287001,0.363517,0.390174,0.431074,0.00000,0.00000,0.00000,3.93255e-10,7.21182e-05,0.0200989,0.0496923,0.155465,0.211954,0.314911
0.00000,3.80642e-10,8.04546e-08,0.00176769,0.0703003,0.236504,0.284151,0.361667,0.388646,0.429765,0.00000,0.00000,0.00000,2.86902e-10,5.59697e-05,0.0185986,0.0471540,0.151844,0.208470,0.312262
0.00000,2.81911e-10,8.58199e-08,0.00161763,0.0674522,0.233279,0.281372,0.359786,0.387217,0.429239,0.00000,0.00000,0.00000,2.26270e-10,4.98988e-05,0.0173184,0.0447584,0.148160,0.204944,0.309683
0.00000,1.85932e-10,4.56788e-08,0.00139547,0.0646717,0.230057,0.278560,0.357819,0.385480,0.427869,0.00000,0.00000,0.00000,1.22335e-10,3.76853e-05,0.0159734,0.0423995,0.144639,0.201519,0.307043
0.00000,1.52457e-10,4.95764e-08,0.00128154,0.0620208,0.226859,0.275794,0.356045,0.384144,0.427038,0.00000,0.00000,0.00000,8.68851e-11,3.40585e-05,0.0148564,0.0402064,0.141066,0.198052,0.304470
0.00000,1.79052e-10,2.67187e-08,0.00110100,0.0594100,0.223692,0.273004,0.354038,0.382464,0.426180,0.00000,0.00000,0.00000,3.46400e-11,2.47279e-05,0.0136531,0.0380200,0.137646,0.194688,0.301862
0.00000,2.09122e-10,2.98016e-08,0.00101711,0.0569575,0.220527,0.270261,0.352244,0.380969,0.424880,0.00000,0.00000,0.00000,3.16905e-11,2.29912e-05,0.0127005,0.0360375,0.134192,0.191285,0.299284
0.00000,2.65125e-10,1.61627e-08,0.000868794,0.0545046,0.217411,0.267493,0.350317,0.379482,0.424239,0.00000,0.00000,0.00000,4.45526e-12,1.59128e-05,0.0116328,0.0340246,0.130879,0.187986,0.296706
0.00000,3.17921e-10,1.73811e-08,0.000798184,0.0522006,0.214280,0.264766,0.348439,0.377852,0.423058,0.00000,0.00000,0.00000,0.00000,1.54296e-05,0.0108397,0.0322559,0.127551,0.184650,0.294138
0.00000,3.51303e-10,8.48295e-09,0.000674397,0.0498928,0.211213,0.262030,0.346586,0.376403,0.422045,0.00000,0.00000,0.00000,0.00000,1.02256e-05,0.00990437,0.0304185,0.124351,0.181420,0.291574
0.00000,3.52743e-10,9.30808e-09,0.000618727,0.0477449,0.208120,0.259312,0.344688,0.374843,0.421303,0.00000,0.00000,0.00000,0.00000,1.02976e-05,0.00924452,0.0288426,0.121148,0.178153,0.289028
0.00000,2.91572e-10,5.14050e-09,0.000527545,0.0456195,0.205105,0.256612,0.342820,0.373269,0.419991,0.00000,0.00000,0.00000,0.00000,6.63852e-06,0.00843344,0.0271742,0.118061,0.174991,0.286475
0.00000,2.07416e-10,5.61966e-09,0.000482486,0.0436140,0.202053,0.253908,0.340976,0.371841,0.419289,0.00000,0.00000,0.00000,0.00000,6.76764e-06,0.00786844,0.0257517,0.114974,0.171791,0.283947
0.00000,9.03053e-11,3.74748e-09,0.000413602,0.0416486,0.199087,0.251238,0.339061,0.370192,0.418195,0.00000,0.00000,0.00000,0.00000,4.29334e-06,0.00716632,0.0242361,0.111995,0.168697,0.281414
0.00000,-2.43798e-11,2.64069e-09,0.000369683,0.0397591,0.196079,0.248555,0.337257,0.368766,0.417138,0.00000,0.00000,0.00000,0.00000,4.33226e-06,0.00666993,0.0229367,0.109015,0.165562,0.278897
0.00000,-9.28898e-11,1.19852e-09,0.000315830,0.0379471,0.193161,0.245908,0.335341,0.367190,0.416370,0.00000,0.00000,0.00000,0.00000,2.71538e-06,0.00606350,0.0215609,0.106142,0.162535,0.276388
0.00000,-1.35019e-10,1.96807e-09,0.000292450,0.0362425,0.190206,0.243254,0.333522,0.365665,0.415159,0.00000,0.00000,0.00000,0.00000,2.69962e-06,0.00562911,0.0203775,0.103270,0.159467,0.273881
0.00000,-1.62554e-10,7.22340e-10,0.000248009,0.0345578,0.187332,0.240628,0.331649,0.364179,0.414322,0.00000,0.00000,0.00000,0.00000,1.69298e-06,0.00511182,0.0191378,0.100504,0.156507,0.271394
0.00000,-1.96854e-10,1.98854e-09,0.000230409,0.0329682,0.184428,0.238003,0.329800,0.362617,0.413356,0.00000,0.00000,0.00000,0.00000,1.66249e-06,0.00474111,0.0180758,0.0977477,0.153512,0.268905
0.00000,-2.33995e-10,1.98095e-10,0.000188136,0.0313853,0.181596,0.235398,0.327954,0.361119,0.412223,0.00000,0.00000,0.00000,0.00000,1.06815e-06,0.00430476,0.0169658,0.0950889,0.150621,0.266434
